date,open,high,low,close,volume
8/9/2002,1243.38,1322.0699,1205.6801,1306.12,7251460000
8/2/2002,1286.8101,1354.48,1235.5699,1247.92,8274390000
7/26/2002,1309.84,1332.1,1192.42,1262.12,10465840000
7/19/2002,1365.79,1426.28,1309.9399,1319.15,11074510000
7/12/2002,1439.85,1452.5601,1323.59,1373.5,9566360000
7/5/2002,1457.04,1459.84,1336.0601,1448.36,8825220000
6/28/2002,1429.5601,1486.25,1375.53,1463.21,10510860000
6/21/2002,1519.65,1567.99,1435.85,1440.96,8580670000
6/14/2002,1536.98,1551.8,1445.4399,1504.74,8667260000
6/7/2002,1613.5,1621.5,1495.8101,1535.48,8879440000
5/31/2002,1670.35,1671.35,1607.3,1615.73,6006430000
5/24/2002,1726.78,1726.89,1643.96,1661.49,7798370000
5/17/2002,1611.26,1759.33,1602.6,1741.39,9811570000
5/10/2002,1611.05,1696.35,1560.29,1600.85,9946040000
5/3/2002,1668.52,1697.03,1605.97,1613.03,10174560000
4/26/2002,1779.1801,1779.1801,1663.78,1663.89,9449800000
4/19/2002,1761.95,1832.01,1740.61,1796.83,8597560000
4/12/2002,1741.1,1795.62,1724.15,1756.1899,8467000000
4/5/2002,1834.59,1865.37,1769.95,1770.03,8199990000
3/28/2002,1855.65,1863.05,1807.47,1845.35,6380610000
3/22/2002,1882.73,1893.26,1825.99,1851.39,7730000000
3/15/2002,1919.73,1946.23,1845.9301,1868.3,8369270000
3/8/2002,1799.6801,1935.09,1789.72,1929.67,10236970000
3/1/2002,1731.4301,1802.89,1728.65,1802.74,8998970000
2/22/2002,1790.9399,1791.01,1696.55,1724.54,7340470000
2/15/2002,1816.9399,1877.74,1801.67,1805.2,8091380000
2/8/2002,1907.58,1907.58,1772.15,1818.88,9784390000
2/1/2002,1951.12,1959.05,1851.49,1911.24,8937960000
1/25/2002,1946.87,1959.9301,1879.24,1937.7,7251520000
1/18/2002,2012.59,2018.42,1922.7,1930.34,8980190000
1/11/2002,2075.24,2098.8799,2018.6801,2022.46,9703400000
1/4/2002,1984.3101,2077.8899,1936.5601,2059.3799,7347750000
12/28/2001,1946.84,2002.72,1942.0699,1987.26,4261080000
12/21/2001,1950.9399,2010.91,1918.5,1945.83,10015570000
12/14/2001,2007.67,2036.54,1934.6,1953.17,9535810000
12/7/2001,1915.13,2065.6899,1898.98,2021.26,10312080000
11/30/2001,1914.53,1965.09,1887.97,1930.58,9565670000
11/23/2001,1912.48,1934.7,1853.67,1903.2,6060890000
11/16/2001,1826.25,1922.45,1782.48,1898.58,9698750000
11/9/2001,1768.29,1888.39,1768.29,1828.48,9570650000
11/2/2001,1763.42,1767.97,1646.3,1745.73,8764110000
10/26/2001,1666.08,1792.87,1660.22,1768.96,9524140000
10/19/2001,1684.04,1754.01,1628.24,1671.3101,9106910000
10/12/2001,1582.9301,1707.4301,1558.8101,1703.4,9521370000
10/5/2001,1491.45,1641.5601,1458.41,1605.3,10398130000
9/28/2001,1459.47,1528.33,1418.15,1498.8,10152320000
9/21/2001,1613.83,1629.1,1387.0601,1423.1899,11976440000
9/10/2001,1673.78,1702.12,1669.9399,1695.38,1612970000
9/7/2001,1802.29,1836.1899,1676.42,1687.7,7087720000
8/31/2001,1912.7,1933.9399,1777.11,1805.4301,7063620000
8/24/2001,1866.29,1916.83,1817.7,1916.8,6994230000
8/17/2001,1963.04,1998.59,1862.76,1867.01,6758130000
8/10/2001,2047.86,2053.6001,1915.99,1956.47,6916100000
8/3/2001,2034.11,2103.1599,2009.9399,2066.3301,7665290000
7/27/2001,2043.84,2047.85,1939.28,2029.0699,7982720000
7/20/2001,2078.53,2091.6799,2003.95,2029.37,8471500000
7/13/2001,2010.97,2105.1499,1934.67,2084.79,8284340000
7/6/2001,2156.76,2181.05,2001.8199,2004.16,5113950000
6/29/2001,2054.3401,2180.1101,2017.34,2160.54,8880100000
6/22/2001,2035.34,2077.4299,1973.7,2034.84,9554260000
6/15/2001,2205.4099,2205.4099,1992.39,2028.4301,8552080000
6/8/2001,2164.7,2264.5801,2136.6299,2215.1001,8035640000
6/1/2001,2239.9199,2239.9199,2077.98,2149.4399,7000660000
5/25/2001,2201.45,2328.05,2198.1399,2251.03,9763050000
5/18/2001,2105.3601,2216.3601,2052.4099,2198.8799,9074670000
5/11/2001,2194.04,2215.3701,2097.3601,2107.4299,8608020000
5/4/2001,2113.1101,2232.6599,2088.6101,2191.53,10601830000
4/27/2001,2118.3601,2118.77,2000.83,2075.6799,9638300000
4/20/2001,1934.7,2202.8601,1869.34,2163.4099,12001430000
4/12/2001,1739.66,1961.5699,1710.76,1961.4301,7927100000
4/6/2001,1835.22,1852.49,1619.58,1720.36,11055950000
3/30/2001,1957.71,1979.75,1794.3,1840.26,9961390000
3/23/2001,1901.45,1974.14,1794.21,1928.6801,10689590000
3/16/2001,2001.6801,2030.73,1877.6899,1890.91,10459500000
3/9/2001,2142.75,2243.78,2041.78,2052.78,8977800000
3/2/2001,2287.8799,2309.73,2071.03,2117.6299,10261280000
2/23/2001,2439.5701,2442.99,2156.29,2262.51,8619460000
2/16/2001,2458.6499,2593.0901,2388.3999,2425.3799,9466250000
2/9/2001,2639.6499,2705.5901,2455.8701,2470.97,9228870000
2/2/2001,2757.29,2872.47,2660.1101,2660.5,9804190000
1/26/2001,2759.1001,2892.3601,2686.6499,2781.3,11449880000
1/19/2001,2631.49,2841.25,2576.95,2770.3799,10149030000
1/12/2001,2388.72,2699.8701,2299.6499,2626.5,11657560000
1/5/2001,2474.1599,2644.8,2251.71,2407.6499,9822280000
12/29/2000,2518.29,2577.02,2436.1899,2470.52,8285240000
12/22/2000,2698.72,2726.2,2288.1599,2517.02,12160720000
12/15/2000,2936.6001,3028.75,2596.03,2653.27,10950370000
12/8/2000,2662.5601,2929.95,2567.1799,2917.4299,10728890000
12/1/2000,2979.9299,2998.75,2523.04,2645.29,10640500000
11/24/2000,2943.1101,2949.5,2754.1399,2904.3799,6132400000
11/17/2000,2956.0901,3208.95,2859.3899,3027.1899,8824140000
11/10/2000,3469.3501,3480.01,3028.9199,3028.99,8709340000
11/3/2000,3243.8799,3468.5901,3149.24,3451.5801,9985360000
10/27/2000,3483.3799,3526.71,3081.3601,3278.3601,9997780000
10/20/2000,3315.48,3535.1101,3026.1101,3483.1399,10760270000
10/13/2000,3352.1499,3383.3999,3054.55,3316.77,9852060000
10/6/2000,3714.48,3714.48,3314.9099,3361.01,9631040000
9/29/2000,3852.53,3868.1101,3622.6599,3672.8201,9568280000
9/22/2000,3838.6299,3913.8701,3614.6599,3803.76,8903760000
9/15/2000,3961.1599,4008.46,3794.29,3835.23,8213880000
9/8/2000,4205.9399,4206.5098,3977.47,3978.4099,6568470000
9/1/2000,4049.1799,4259.8701,4048.01,4234.3301,7775590000
8/25/2000,3966.23,4083.1201,3902.1101,4042.6799,6977080000
8/18/2000,3804.6899,3980.26,3767.3701,3930.3401,6875350000
8/11/2000,3819.3799,3936.46,3686.8601,3789.47,6981850000
8/4/2000,3692.4299,3846.98,3521.1399,3787.3601,7598570000
7/28/2000,4109.6499,4125.7998,3642.28,3663,8246960000
7/21/2000,4243.5498,4289.0601,4047.4299,4094.45,7797600000
7/14/2000,3993.6201,4252.2202,3936.75,4246.1802,8446600000
7/7/2000,3950.5901,4054.05,3820.3401,4023.2,4912370000
6/30/2000,3884.6499,3974.48,3838.8501,3966.1101,8070490000
6/23/2000,3818.6499,4073.73,3818.6499,3845.3401,7632320000
6/16/2000,3892.05,3892.05,3695.3501,3860.5601,7007910000
6/9/2000,3773.24,3893.6699,3725.8701,3874.8401,7158210000
6/2/2000,3286.54,3814.5,3286.54,3813.3799,6474540000
5/26/2000,3390.95,3390.95,3042.6599,3205.1101,7665180000
5/19/2000,3533.21,3729.1201,3381.73,3390.3999,6504000000
5/12/2000,3758.46,3765.22,3367.0601,3529.0601,6767870000
5/5/2000,3930.1799,3982.3799,3592.79,3816.8201,6903840000
4/28/2000,3466.6899,3873.8501,3345.25,3860.6599,7888920000
4/20/2000,3232.9399,3851.5601,3227.04,3643.8799,7818550000
4/14/2000,4475.2002,4475.2002,3265.98,3321.29,9553900000
4/7/2000,4494.8901,4572.8398,3649.1101,4446.4502,9886600000
3/31/2000,4994.4199,5022.23,4355.6899,4572.8301,8652700000
3/24/2000,4812.1401,5078.8599,4467.5298,4963.0298,8465810000
3/17/2000,4879.0298,5027.73,4455.1001,4798.1299,9384930000
3/10/2000,4935.6499,5132.52,4722.1401,5048.6201,10191100000
3/3/2000,4575.0698,4914.79,4466.4199,4914.79,10392860000
2/25/2000,4432.8301,4662.9302,4291.0098,4590.5,7434640000
2/18/2000,4434.3799,4564.4502,4291.1001,4411.7402,8998760000
2/11/2000,4274.0298,4489.79,4244.7402,4395.4502,8924490000
2/4/2000,3873.8401,4294.8398,3748.03,4244.1401,7907530000
1/28/2000,4290.3799,4303.1499,3856.23,3887.0701,8864510000
1/21/2000,4059.6499,4238,4053.21,4235.3999,7012420000
1/14/2000,4002.23,4091.95,3834.53,4064.27,8045670000
