Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2006-09-06,937.17,948.77,937.17,1201987272894.0,8387259.0
2006-09-05,954.51,955.19,942.48,1223525397626.0,0.0
2006-09-01,946.95,952.9,942.97,1213871484631.0,509603.0
2006-08-31,944.86,951.87,944.75,1210671708486.0,661404.0
2006-08-30,949.7,951.53,938.99,1216877240876.0,1316485.0
2006-08-29,940.52,941.46,928.95,1205089842716.0,51809751.0
2006-08-28,937.31,938.48,927.79,1200930126220.0,0.0
2006-08-25,927.94,934.22,922.19,1188902094986.0,0.0
2006-08-24,925.37,925.96,916.77,1185554257288.0,22349313.0
2006-08-23,921.12,931.78,916.95,1180103001754.0,0.0
2006-08-22,924.72,933.33,921.16,1185476300882.0,0.0
2006-08-21,927.08,929.86,923.75,1188534996648.0,0.0
2006-08-18,936.04,936.85,918.7,1199921983623.0,0.0
2006-08-17,928.68,935.08,921.97,1190668375836.0,52331294.0
2006-08-16,926.01,926.01,909.78,1187206170572.0,0.0
2006-08-15,909.29,909.29,896.0,1165567819628.0,996297825.0
2006-08-14,886.66,895.9,883.04,1136620965303.0,30916620.0
2006-08-11,878.4,883.5,875.26,1125941659870.0,23858937.0
2006-08-10,886.5,889.17,876.43,1136325969983.0,0.0
2006-08-09,880.15,896.75,878.0,1128221347637.0,14341084.0
2006-08-08,881.41,890.53,877.67,1129852372041.0,7086592.0
2006-08-07,883.29,887.26,880.34,1132260109615.0,0.0
2006-08-04,888.27,901.41,879.87,1138639495382.0,0.0
2006-08-03,891.56,896.47,878.51,1142867195320.0,581700000.0
2006-08-02,885.88,891.33,880.97,1135694048423.0,49415837.0
2006-08-01,877.77,886.38,873.32,1126634383756.0,62867477.0
2006-07-31,891.62,896.0,888.19,1144401234397.0,0.0
2006-07-28,892.47,893.52,877.07,1146853940895.0,0.0
2006-07-27,871.73,888.95,870.38,1120125162141.0,0.0
2006-07-26,876.02,883.17,866.15,1125684214461.0,0.0
2006-07-25,872.74,876.11,864.81,1121453909900.0,0.0
2006-07-24,868.05,868.23,856.64,1115321225013.0,0.0
2006-07-21,852.57,857.11,846.89,1095404840581.0,0.0
2006-07-20,856.59,878.99,856.3,1100569326430.0,0.0
2006-07-19,876.18,878.04,856.62,1125734319183.0,0.0
2006-07-18,863.76,866.76,848.08,1108753095715.0,0.0
2006-07-17,858.54,863.81,853.83,1102037266030.0,0.0
2006-07-14,856.59,862.51,851.92,1099556888941.0,0.0
2006-07-13,859.33,877.27,859.32,1103033405694.0,0.0
2006-07-12,874.33,896.02,874.33,1122282204180.0,916280.0
2006-07-11,896.02,896.13,879.09,1150128457460.0,0.0
2006-07-10,889.37,906.18,885.53,1141572029528.0,0.0
2006-07-07,899.2,910.48,897.53,1154188209323.0,0.0
2006-07-06,910.48,916.63,907.62,1168663353928.0,0.0
2006-07-05,909.63,928.92,909.44,1167776659233.0,0.0
2006-07-03,928.92,928.92,917.77,1188207267301.0,0.0
2006-06-30,917.77,925.65,916.7,1174424544267.0,548940.0
2006-06-29,923.96,923.96,897.37,1182344622352.0,1777075.0
2006-06-28,897.37,897.95,887.86,1148024504294.0,2460412.0
2006-06-27,891.53,908.01,891.23,1140816783297.0,0.0
2006-06-26,904.51,907.07,899.5,1157628257961.0,0.0
2006-06-23,899.5,909.35,898.4,1151012083910.0,0.0
2006-06-22,901.76,910.28,897.13,1153881349584.0,0.0
2006-06-21,907.7,912.23,888.82,1163123001856.0,1353000.0
2006-06-20,888.82,897.82,887.3,1138919684564.0,0.0
2006-06-19,890.89,898.28,887.03,1143706367401.0,0.0
2006-06-16,892.26,898.59,888.59,1148273020331.0,0.0
2006-06-15,896.24,897.65,872.88,1153719706713.0,0.0
2006-06-14,872.88,876.92,863.49,1123640830831.0,404616.0
2006-06-13,864.49,876.88,862.8,1112009093808.0,864890.0
2006-06-12,866.95,885.75,866.94,1115157490901.0,508884.0
2006-06-09,883.12,895.41,882.67,1135956949072.0,0.0
2006-06-08,887.09,889.67,870.26,1141051511840.0,0.0
2006-06-07,888.71,903.64,888.17,1143125604567.0,0.0
2006-06-06,898.62,905.39,891.89,1156043377754.0,1598688.0
2006-06-05,902.39,917.59,902.39,1160890922130.0,0.0
2006-06-02,919.86,928.86,914.75,1183069053597.0,0.0
2006-06-01,922.99,922.99,908.37,1187089313496.0,459553.0
2006-05-31,908.69,916.48,905.13,1168691699298.0,0.0
2006-05-30,906.86,923.61,906.86,1166306813001.0,549749.0
2006-05-26,926.65,928.06,921.55,1191810370658.0,0.0
2006-05-25,924.0,924.34,914.87,1188313771994.0,0.0
2006-05-24,915.01,917.66,900.15,1176289540523.0,54834957.0
2006-05-23,903.65,922.32,903.65,1155662963081.0,0.0
2006-05-22,910.53,916.72,903.97,1164521368253.0,0.0
2006-05-19,919.4,921.78,906.38,1176081976947.0,0.0
2006-05-18,914.44,928.74,914.38,1169795449446.0,817072.0
2006-05-17,920.8,932.66,920.47,1177194778527.0,1455295.0
2006-05-16,933.01,941.76,930.1,1192750058695.0,79328725.0
2006-05-15,940.41,946.11,932.14,1202108787871.0,930003207.0
2006-05-12,942.74,951.39,942.18,1205040717326.0,0.0
2006-05-11,953.13,977.54,950.86,1218627627639.0,69054275.0
2006-05-10,978.14,986.13,975.02,1250565287257.0,14184228.0
2006-05-09,986.95,990.93,983.03,1261805470477.0,0.0
2006-05-08,994.04,1002.87,992.32,1270818778805.0,38093278.0
2006-05-05,992.65,993.87,988.64,1268930937780.0,45806666.0
2006-05-04,984.49,987.61,978.36,1258633763770.0,0.0
2006-05-03,975.85,984.99,972.83,1247508904248.0,592169664.0
2006-05-02,984.01,990.55,982.2,1257930214036.0,0.0
2006-05-01,984.89,999.23,983.68,1258746374908.0,0.0
2006-04-28,994.3,1003.49,993.16,1270819353091.0,0.0
2006-04-27,1022.07,1030.27,1005.78,1306329070937.0,0.0
2006-04-26,1015.21,1017.89,1011.98,1297155660464.0,45854494.0
2006-04-25,1013.14,1016.1,1008.18,1295254411054.0,0.0
2006-04-24,1013.12,1015.91,1008.67,1295116480065.0,0.0
2006-04-21,1016.51,1030.91,1012.93,1299430478966.0,0.0
2006-04-20,1025.48,1034.06,1022.84,1310101212865.0,0.0
2006-04-19,1025.04,1026.12,1014.34,1309504341269.0,114213.0
2006-04-18,1017.08,1017.78,1000.7,1299002021516.0,0.0
2006-04-17,1000.1,1012.09,995.67,1277136968944.0,0.0
2006-04-13,1009.39,1014.12,1004.74,1288954620137.0,0.0
2006-04-12,1005.19,1008.37,1002.91,1283564212632.0,0.0
2006-04-11,1005.59,1018.25,1000.95,1284082689583.0,915735.0
2006-04-10,1016.23,1021.2,1012.87,1297754408497.0,0.0
2006-04-07,1017.92,1033.15,1016.45,1299870686080.0,0.0
2006-04-06,1028.24,1030.81,1021.19,1313113843618.0,0.0
2006-04-05,1023.89,1025.26,1013.61,1306902557599.0,0.0
2006-04-04,1010.69,1015.22,1005.56,1289982322489.0,0.0
2006-04-03,1007.68,1016.46,1006.06,1286098185370.0,0.0
2006-03-31,1003.8,1012.74,1003.8,1280932031660.0,548100.0
2006-03-30,1007.11,1012.16,1001.53,1284759835529.0,0.0
2006-03-29,1005.56,1009.26,989.74,1282701104105.0,4054289.0
2006-03-28,987.03,997.36,984.6,1258105753016.0,326720.0
2006-03-27,992.92,998.39,992.69,1265443469565.0,0.0
2006-03-24,991.86,993.22,985.24,1263893277913.0,0.0
2006-03-23,984.23,990.01,979.77,1254030562580.0,0.0
2006-03-22,986.69,987.74,976.59,1256846107996.0,265642.0
2006-03-21,985.3,1004.07,984.17,1255970691246.0,0.0
2006-03-20,990.82,992.6,987.09,1262886953677.0,0.0
2006-03-17,983.32,986.62,976.45,1263093464421.0,0.0
2006-03-16,981.21,996.9,981.2,1260370065192.0,0.0
2006-03-15,992.61,994.14,984.96,1274983776619.0,0.0
2006-03-14,988.25,989.05,974.28,1270329222779.0,864889.0
2006-03-13,976.1,984.56,974.83,1254591287689.0,0.0
2006-03-10,974.81,979.73,967.86,1253876750755.0,4331670.0
2006-03-09,972.75,990.28,972.69,1250682425188.0,0.0
2006-03-08,982.59,988.18,975.83,1263321021043.0,0.0
2006-03-07,985.62,990.75,980.93,1267221806790.0,507908.0
2006-03-06,993.12,1006.23,991.92,1276115112039.0,931804.0
2006-03-03,1002.24,1012.75,999.35,1287832661331.0,0.0
2006-03-02,1007.61,1011.65,1001.43,1294738786568.0,1270425.0
2006-03-01,1009.23,1010.71,996.02,1296755914273.0,1558633.0
2006-02-28,991.2,1009.11,989.86,1273558082473.0,540750.0
2006-02-27,1004.14,1008.42,997.8,1290184368083.0,0.0
2006-02-24,994.46,996.78,990.62,1277321748060.0,2977119.0
2006-02-23,994.27,1001.72,991.14,1277105854734.0,0.0
2006-02-22,995.06,997.94,982.72,1277685778427.0,23267165.0
2006-02-21,988.33,998.4,985.46,1268989749804.0,0.0
2006-02-17,998.12,1005.58,997.47,1281413586730.0,0.0
2006-02-16,1009.71,1009.71,1000.33,1296149783504.0,0.0
2006-02-15,1000.6,1002.71,991.63,1285375549392.0,978987151.0
2006-02-14,996.08,997.49,986.19,1280173311538.0,53693547.0
2006-02-13,987.88,997.61,985.23,1269673054378.0,36149463.0
2006-02-10,1001.79,1005.0,988.39,1288263572819.0,3818909.0
2006-02-09,999.03,1014.77,998.03,1284727140819.0,48051287.0
2006-02-08,1004.74,1005.21,993.75,1292063778685.0,0.0
2006-02-07,994.51,1002.59,989.97,1278900078955.0,0.0
2006-02-06,999.62,1006.52,994.97,1285460858224.0,24396504.0
2006-02-03,1003.12,1009.27,1000.14,1289950747590.0,602900000.0
2006-02-02,1013.81,1029.4,1012.93,1303758064100.0,0.0
2006-02-01,1030.78,1030.8,1017.93,1325545279013.0,0.0
2006-01-31,1031.09,1036.48,1026.51,1331542722010.0,39934408.0
2006-01-30,1033.79,1037.23,1029.47,1334881960191.0,16249580.0
2006-01-27,1030.27,1034.88,1023.39,1330306210030.0,0.0
2006-01-26,1014.69,1016.9,1005.88,1310188767534.0,0.0
2006-01-25,1005.03,1015.13,1000.15,1297555926831.0,45714954.0
2006-01-24,1007.59,1014.79,1005.67,1300847159052.0,0.0
2006-01-23,1002.89,1007.88,998.11,1294359844946.0,0.0
2006-01-20,998.72,1030.36,997.38,1288920656015.0,0.0
2006-01-19,1031.75,1038.85,1029.7,1331808595409.0,0.0
2006-01-18,1023.07,1028.69,1016.63,1320570764238.0,0.0
2006-01-17,1049.75,1052.04,1045.89,1355013279272.0,0.0
2006-01-13,1057.24,1060.53,1051.08,1364702538991.0,0.0
2006-01-12,1059.28,1070.42,1056.67,1367334648156.0,0.0
2006-01-11,1066.53,1069.21,1056.94,1376700492507.0,913888.0
2006-01-10,1058.9,1058.9,1047.93,1366835300646.0,0.0
2006-01-09,1055.92,1059.92,1047.95,1362993344933.0,0.0
2006-01-06,1052.34,1052.96,1037.8,1358407639146.0,0.0
2006-01-05,1036.53,1036.74,1026.6,1338006482746.0,0.0
2006-01-04,1026.09,1028.13,1020.23,1329640106158.0,0.0
2006-01-03,1017.97,1020.92,988.53,1317504570988.0,0.0
2005-12-30,991.8,994.7,989.62,1283942375143.0,0.0
2005-12-29,997.86,1008.56,997.24,1292126259393.0,538654.0
2005-12-28,1006.29,1010.32,1003.44,1302481456450.0,2452641.0
2005-12-27,1007.07,1022.17,1006.73,1302963256662.0,0.0
2005-12-23,1016.34,1019.66,1013.64,1314960347012.0,0.0
2005-12-22,1015.25,1016.09,1009.64,1313555606996.0,0.0
2005-12-21,1008.73,1015.68,1006.3,1305091266177.0,0.0
2005-12-20,1008.55,1012.1,1004.7,1317507168582.0,0.0
2005-12-19,1008.86,1024.54,1008.42,1315359327182.0,0.0
2005-12-16,1023.64,1026.54,1021.52,1336674916040.0,1381012.0
2005-12-15,1024.17,1027.09,1018.37,1337356441252.0,521208.0
2005-12-14,1025.69,1030.55,1021.09,1339319944942.0,0.0
2005-12-13,1029.98,1033.45,1024.16,1344318418135.0,0.0
2005-12-12,1028.67,1030.44,1025.42,1342610133450.0,0.0
2005-12-09,1024.62,1025.68,1015.64,1337333104353.0,0.0
2005-12-08,1017.95,1025.01,1010.31,1328626760164.0,0.0
2005-12-07,1022.18,1027.91,1018.38,1334070494480.0,211136.0
2005-12-06,1026.79,1036.23,1026.09,1341993056295.0,931804.0
2005-12-05,1023.4,1031.78,1021.4,1337559023312.0,0.0
2005-12-02,1034.43,1037.23,1028.66,1352783340956.0,0.0
2005-12-01,1029.53,1031.3,1015.47,1346294878573.0,0.0
2005-11-30,1008.87,1014.38,1006.49,1319169840389.0,0.0
2005-11-29,1007.51,1019.84,1007.08,1317660401397.0,459422.0
2005-11-28,1013.56,1022.46,1013.24,1316139061630.0,420847.0
2005-11-25,1019.94,1021.41,1016.72,1324985357055.0,0.0
2005-11-23,1017.31,1022.78,1010.78,1322250894772.0,0.0
2005-11-22,1011.63,1014.0,999.75,1314876113953.0,0.0
2005-11-21,1004.63,1005.29,995.74,1305797790083.0,0.0
2005-11-18,1001.59,1006.9,998.66,1301793738650.0,0.0
2005-11-17,1000.09,1000.09,989.22,1299769601540.0,20237307.0
2005-11-16,987.0,987.96,980.29,1282602808133.0,1435184.0
2005-11-15,982.79,990.52,980.23,1279454262883.0,930155667.0
2005-11-14,987.83,988.49,985.48,1286029307822.0,20898250.0
2005-11-11,984.37,989.58,983.69,1281554786035.0,0.0
2005-11-10,982.17,982.17,967.89,1278668040926.0,25800957.0
2005-11-09,972.37,976.08,968.11,1264902207597.0,45390088.0
2005-11-08,970.9,976.3,966.11,1263295177140.0,20023609.0
2005-11-07,973.82,975.15,965.73,1267095652664.0,0.0
2005-11-04,967.34,967.87,960.55,1258523339236.0,0.0
2005-11-03,962.34,966.44,958.23,1251986648886.0,491374749.0
2005-11-02,955.47,956.41,939.64,1242563356801.0,0.0
2005-11-01,944.44,947.71,942.11,1228108191206.0,33470934.0
2005-10-31,950.87,954.57,937.94,1232119009086.0,0.0
2005-10-28,935.66,935.73,923.7,1212393579471.0,0.0
2005-10-27,924.6,938.89,924.6,1197273797232.0,0.0
2005-10-26,939.34,949.7,938.33,1217501808988.0,30679208.0
2005-10-25,939.82,943.38,933.66,1218133524409.0,0.0
2005-10-24,943.47,943.53,928.79,1222856824569.0,0.0
2005-10-21,929.24,935.61,926.65,1204424610609.0,0.0
2005-10-20,921.92,933.9,918.37,1195115197546.0,0.0
2005-10-19,927.6,927.65,906.99,1202383767686.0,0.0
2005-10-18,915.42,923.25,915.37,1186447163618.0,5053037.0
2005-10-17,920.7,920.73,913.7,1193230342090.0,0.0
2005-10-14,917.44,917.47,909.13,1189045569415.0,0.0
2005-10-13,911.59,914.55,899.91,1181456020820.0,57634.0
2005-10-12,902.74,912.63,900.81,1169944069000.0,365440.0
2005-10-11,910.48,919.2,907.66,1179978637034.0,0.0
2005-10-10,915.76,923.13,915.25,1186810569021.0,0.0
2005-10-07,921.76,924.73,918.77,1194589064392.0,0.0
2005-10-06,920.75,933.35,913.75,1193286107721.0,0.0
2005-10-05,929.54,944.2,929.54,1204678658365.0,0.0
2005-10-04,943.19,957.15,942.86,1222367507845.0,0.0
2005-10-03,954.13,958.18,953.64,1236552785044.0,0.0
2005-09-30,953.4,954.42,946.27,1235610074131.0,1098001.0
2005-09-29,947.13,947.94,928.63,1227830044449.0,383400.0
2005-09-28,931.78,937.92,929.72,1207915021149.0,2447097.0
2005-09-27,931.75,937.52,929.64,1207937530565.0,386519.0
2005-09-26,934.39,941.39,931.8,1211361178977.0,0.0
2005-09-23,934.66,936.5,928.7,1209454583476.0,0.0
2005-09-22,936.65,941.25,929.49,1212301999418.0,0.0
2005-09-21,936.48,948.3,936.5,1212086926646.0,0.0
2005-09-20,947.62,961.42,946.46,1226433886402.0,0.0
2005-09-19,952.59,958.98,949.7,1232834957539.0,0.0
2005-09-16,957.73,959.42,952.3,1243047292225.0,0.0
2005-09-15,954.23,960.56,952.69,1238521066814.0,0.0
2005-09-14,956.82,970.57,956.77,1241855736214.0,0.0
2005-09-13,968.19,976.8,965.29,1256600061358.0,0.0
2005-09-12,968.44,971.14,966.12,1256870476806.0,0.0
2005-09-09,964.4,965.74,957.27,1251198223976.0,0.0
2005-09-08,964.1,968.26,961.56,1251158412256.0,0.0
2005-09-07,963.69,965.27,957.9,1250740404096.0,211028.0
2005-09-06,963.71,964.4,956.6,1251030759717.0,615019.0
2005-09-02,952.6,957.66,951.64,1236492647698.0,0.0
2005-09-01,954.54,959.33,953.55,1239010390778.0,0.0
2005-08-31,960.49,960.49,949.85,1246728848475.0,1111172.0
2005-08-30,952.47,953.18,946.21,1236335359373.0,873972.0
2005-08-29,954.42,956.48,941.75,1238865206826.0,420633.0
2005-08-26,946.44,950.61,944.36,1228496073101.0,0.0
2005-08-25,950.4,952.6,948.18,1233532160940.0,0.0
2005-08-24,947.18,960.47,946.21,1229796941082.0,0.0
2005-08-23,950.32,955.29,947.31,1231673440131.0,0.0
2005-08-22,952.77,959.3,947.69,1234821252619.0,0.0
2005-08-19,949.59,956.1,949.59,1230669990138.0,21173595.0
2005-08-18,953.0,958.53,951.81,1234381133815.0,2221417.0
2005-08-17,958.82,962.77,953.83,1241951145545.0,0.0
2005-08-16,952.2,960.99,951.11,1232989339608.0,0.0
2005-08-15,963.88,968.11,954.6,1248282701213.0,938224015.0
2005-08-12,958.86,960.27,952.3,1241691173553.0,0.0
2005-08-11,970.37,970.37,960.6,1256570555087.0,62965351.0
2005-08-10,962.82,979.43,960.92,1246787422748.0,38314971.0
2005-08-09,971.51,976.8,968.24,1258368920761.0,6114726.0
2005-08-08,966.52,977.94,966.7,1251887792681.0,0.0
2005-08-05,974.94,979.64,971.41,1262274887358.0,0.0
2005-08-04,975.88,984.31,974.55,1262920559607.0,3979455.0
2005-08-03,986.63,989.26,981.19,1276617145376.0,524439316.0
2005-08-02,984.99,986.12,969.25,1274390456812.0,0.0
2005-08-01,968.35,972.12,966.61,1252866646244.0,0.0
2005-07-29,965.45,974.41,965.44,1249437777497.0,0.0
2005-07-28,973.67,974.47,968.58,1260068662171.0,5160507.0
2005-07-27,972.81,974.27,963.14,1259050907795.0,0.0
2005-07-26,970.44,973.49,966.43,1255993606797.0,0.0
2005-07-25,968.91,977.31,968.33,1254017650224.0,0.0
2005-07-22,971.88,978.7,967.57,1257314626595.0,0.0
2005-07-21,975.71,983.99,972.56,1262057439321.0,0.0
2005-07-20,984.56,985.68,968.17,1273494391297.0,0.0
2005-07-19,989.32,990.26,976.62,1281648483367.0,0.0
2005-07-18,969.3,973.72,968.57,1255649859171.0,0.0
2005-07-15,975.14,976.43,971.13,1263243252213.0,0.0
2005-07-14,975.27,979.54,971.9,1263452197656.0,0.0
2005-07-13,967.64,969.26,961.3,1253522386974.0,685201.0
2005-07-12,963.47,966.38,953.47,1248116880639.0,0.0
2005-07-11,957.2,957.41,947.77,1239983665627.0,0.0
2005-07-08,945.53,945.81,929.75,1224863823357.0,0.0
2005-07-07,929.51,930.15,918.56,1204104675236.0,0.0
2005-07-06,927.7,936.43,927.0,1200985281170.0,0.0
2005-07-05,932.31,932.77,917.94,1207774195253.0,0.0
2005-07-01,920.97,927.6,919.2,1192719752684.0,0.0
2005-06-30,922.99,933.87,922.68,1196461787088.0,9378457.0
2005-06-29,929.3,936.56,928.4,1204633555899.0,0.0
2005-06-28,930.89,933.49,924.2,1206713580962.0,15363281.0
2005-06-27,922.55,929.3,919.59,1195957178773.0,0.0
2005-06-24,927.12,939.82,926.61,1201550467807.0,0.0
2005-06-23,939.38,957.69,939.34,1217432844613.0,996697.0
2005-06-22,944.49,950.72,941.47,1223412132748.0,0.0
2005-06-21,944.48,946.11,938.98,1223533401178.0,0.0
2005-06-20,939.67,944.82,932.94,1217261504662.0,0.0
2005-06-17,941.72,949.7,939.84,1224815464775.0,0.0
2005-06-16,942.54,944.4,937.56,1225802429468.0,0.0
2005-06-15,940.15,942.18,926.63,1222683827088.0,211028.0
2005-06-14,936.67,942.42,934.33,1218236320803.0,1096532.0
2005-06-13,939.69,945.54,934.67,1222163077597.0,426905.0
2005-06-10,937.92,947.57,934.15,1219611450425.0,0.0
2005-06-09,948.78,949.11,935.56,1233895533256.0,0.0
2005-06-08,938.48,945.73,936.37,1220501595160.0,0.0
2005-06-07,941.18,956.68,941.18,1224774786001.0,0.0
2005-06-06,946.18,948.8,941.96,1231288597877.0,615019.0
2005-06-03,944.32,957.75,943.27,1228872099181.0,0.0
2005-06-02,959.48,959.48,951.27,1248606355546.0,4287561.0
2005-06-01,955.34,959.36,944.68,1241015334525.0,2906923.0
2005-05-31,945.97,950.5,944.76,1228974790962.0,415026.0
2005-05-27,950.7,950.22,944.9,1234279190579.0,447865.0
2005-05-26,948.26,949.16,940.88,1231228116335.0,847085.0
2005-05-25,936.8,938.1,930.45,1216269040493.0,0.0
2005-05-24,940.3,941.3,931.93,1220816459962.0,0.0
2005-05-23,935.39,938.69,929.49,1214416823629.0,0.0
2005-05-20,929.8,929.31,922.8,1206185026623.0,0.0
2005-05-19,926.26,926.39,918.67,1202473991854.0,19126600.0
2005-05-18,918.82,921.22,906.92,1192832649829.0,0.0
2005-05-17,908.3,908.31,896.11,1179175544871.0,0.0
2005-05-16,902.63,902.86,893.51,1172989326114.0,922999310.0
2005-05-13,895.8,898.67,884.12,1164143537787.0,6020933.0
2005-05-12,878.69,886.1,874.57,1141900085426.0,32671457.0
2005-05-11,878.49,879.45,864.48,1141845471997.0,33956481.0
2005-05-10,874.56,879.54,871.0,1136683121672.0,0.0
2005-05-06,884.02,884.02,879.57,1148926876159.0,2089138.0
2005-05-05,874.17,883.05,874.17,1136107996358.0,3965186.0
2005-05-04,880.54,880.54,867.93,1144309490701.0,498160000.0
2005-05-03,874.34,874.34,862.33,1125361807980.0,0.0
2005-05-02,859.46,868.59,859.46,1106188449664.0,0.0
2005-04-29,864.14,864.14,847.89,1113312727532.0,0.0
2005-04-28,851.89,864.82,851.89,1097478879151.0,23585614.0
2005-04-27,868.61,868.61,857.2,1119026727474.0,30707439.0
2005-04-26,863.72,880.76,863.72,1112696434312.0,0.0
2005-04-25,869.91,881.68,869.91,1120575499099.0,0.0
2005-04-22,862.1,877.39,862.1,1111083489342.0,0.0
2005-04-21,881.75,881.75,862.81,1136434904094.0,0.0
2005-04-20,852.43,871.36,852.43,1098621214586.0,0.0
2005-04-19,860.29,860.29,850.07,1108749059606.0,0.0
2005-04-18,853.68,853.68,842.86,1100540067183.0,17420704.0
2005-04-15,843.98,859.13,843.98,1088019610419.0,0.0
2005-04-14,866.59,881.24,866.59,1117179243283.0,262804.0
2005-04-13,879.37,895.7,879.37,1133640643996.0,0.0
2005-04-12,899.44,899.44,882.25,1148261691669.0,0.0
2005-04-11,892.88,901.58,892.88,1140462080168.0,0.0
2005-04-08,897.85,909.39,897.85,1146765174628.0,0.0
2005-04-07,904.98,904.98,892.53,1156176392151.0,0.0
2005-04-06,891.07,902.29,891.07,1138366998901.0,0.0
2005-04-05,890.09,896.01,890.09,1136421043505.0,0.0
2005-04-04,893.81,893.81,882.38,1141452847243.0,0.0
2005-04-01,887.85,901.22,887.85,1134113290.0,0.0
2005-03-31,891.39,897.11,891.39,1138541842.0,0.0
2005-03-30,896.72,896.72,884.29,1145203052.0,0.0
2005-03-29,877.98,895.53,877.98,1121100782.0,0.0
2005-03-28,890.31,898.26,890.31,1136679907.0,0.0
2005-03-24,890.03,898.6,890.03,1136211164.0,0.0
2005-03-23,893.04,893.04,881.72,1139734187.0,0.0
2005-03-22,883.09,898.21,883.09,1126917874.0,0.0
2005-03-21,898.6,898.6,888.55,1146728818.0,0.0
2005-03-18,892.31,901.99,892.31,1138630842.0,0.0
2005-03-17,904.47,904.47,898.27,1154123067.0,0.0
2005-03-16,897.92,913.73,897.92,1145757720.0,0.0
2005-03-15,909.8,922.9,909.8,1161078119.0,0.0
2005-03-14,914.56,921.24,914.56,1166994549.0,0.0
2005-03-11,916.61,935.46,916.61,1170166206.0,0.0
2005-03-10,920.28,933.43,920.28,1174919288.0,0.0
2005-03-09,928.15,940.96,928.15,1184967121.0,0.0
2005-03-08,934.58,947.49,934.58,1193000054.0,0.0
2005-03-07,950.92,950.92,932.36,1213841730.0,0.0
2005-03-04,936.34,936.34,927.5,1195233504.0,0.0
2005-03-03,919.8,934.0,919.8,1173774924.0,0.0
2005-03-02,940.51,940.51,926.6,1200188074.0,0.0
2005-03-01,937.95,937.95,929.31,1196908230.0,0.0
2005-02-28,920.76,935.95,920.76,1174526877.0,0.0
2005-02-25,929.92,929.92,921.77,1186208270.0,0.0
2005-02-24,924.55,924.55,911.02,1179333252.0,0.0
2005-02-23,910.56,922.84,910.56,1161455246.0,0.0
2005-02-22,918.0,935.24,918.0,1170887585.0,0.0
2005-02-18,926.83,932.52,926.83,1182152264.0,0.0
2005-02-17,928.94,946.87,928.94,1184625495.0,0.0
2005-02-16,947.05,947.05,939.33,1207507536.0,0.0
2005-02-15,952.84,952.84,939.76,1214784704.0,0.0
2005-02-14,935.32,942.06,935.32,1192098092.0,0.0
2005-02-11,940.02,940.02,917.17,1198084783.0,0.0
2005-02-10,918.78,928.45,918.78,1171013286.0,0.0
2005-02-09,923.51,941.56,923.51,1177035280.0,0.0
2005-02-08,944.55,944.55,934.49,1203490770.0,0.0
2005-02-07,932.14,941.89,932.14,1187674003.0,0.0
2005-02-04,939.72,939.72,921.95,1197224088.0,0.0
2005-02-03,919.19,929.5,919.19,1171743450.0,0.0
2005-02-02,926.09,934.85,926.09,1180265352.0,0.0
2005-02-01,930.18,930.18,923.04,1185481945.0,0.0
2005-01-31,920.51,927.35,920.51,1173514815.0,0.0
2005-01-28,907.77,924.63,907.77,1157735222.0,0.0
2005-01-27,918.87,918.87,908.96,1172869545.0,0.0
2005-01-26,916.88,916.88,905.86,1170078983.0,0.0
2005-01-25,907.77,907.77,898.46,1158722281.0,0.0
2005-01-24,891.24,907.48,891.24,1137611181.0,0.0
2005-01-21,902.67,916.38,902.67,1152196941.0,0.0
2005-01-20,909.61,920.77,909.61,1161058951.0,0.0
2005-01-19,914.52,931.68,914.52,1167310607.0,0.0
2005-01-18,931.08,931.08,917.86,1188473480.0,0.0
2005-01-14,926.55,926.55,918.86,1182681945.0,0.0
2005-01-13,915.42,929.3,915.42,1168447040.0,0.0
2005-01-12,915.07,928.22,915.07,1167994235.0,0.0
2005-01-11,914.43,925.6,914.43,1167174515.0,0.0
2005-01-10,934.81,934.81,922.91,1193189680.0,0.0
2005-01-07,931.8,931.8,916.42,1199371450.0,0.0
2005-01-06,920.21,932.67,920.21,1184455891.0,0.0
2005-01-05,926.23,940.0,926.23,1192205786.0,0.0
2005-01-04,927.75,958.7,927.75,1194417874.0,0.0
2005-01-03,954.05,974.56,954.05,1228242437.0,0.0
2004-12-31,964.34,969.87,964.34,1241487222.0,0.0
2004-12-30,968.1,968.1,965.11,1246046998.0,0.0
2004-12-29,969.4,969.4,960.67,1247616977.0,0.0
2004-12-28,964.73,964.73,957.1,1241618139.0,0.0
2004-12-27,955.45,965.74,955.45,1229612722.0,0.0
2004-12-23,968.98,968.98,956.23,1247928805.0,0.0
2004-12-22,967.49,967.49,954.96,1245792815.0,0.0
2004-12-21,958.53,958.53,949.56,1234313465.0,0.0
2004-12-20,944.58,962.58,944.58,1216334318.0,0.0
2004-12-17,950.99,963.25,950.99,1224559995.0,0.0
2004-12-16,956.89,972.13,956.89,1231189314.0,0.0
2004-12-15,965.27,976.72,965.27,1241686355.0,0.0
2004-12-14,971.73,971.73,963.68,1249722894.0,0.0
2004-12-13,965.26,965.26,957.26,1241406878.0,0.0
2004-12-10,955.93,955.93,947.16,1229087646.0,0.0
2004-12-09,957.02,957.02,939.4,1230486958.0,0.0
